;;Female Adults Held in Prisons, Penal Institutions or Correctional Institutions;;;;;;;;;;;;;;;;;;;;;;;;;;;
Definitions:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 “Persons Held in Prisons, Penal Institutions or Correctional Institutions” means persons held in Prisons, Penal Institutions or Correctional Institutions on a specified day and should exclude non-criminal prisoners held for administrative purposes, for example, persons held pending investigation into their immigration status or foreign citizens without a legal right to stay.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
    ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Data supplied by countries ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
may not exactly reflect the definition;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 provided by UNODC.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
 ;;;;;;;;hoi;;;;;;;;;;;;;;;;;;;;;
   ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Dowload full Dataset;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Count;;;;;;;;;;;;;;Rate per 100,000 female adults aged 18 or over;;;;;;;;;;;;
Europe;Northern Europe;United Kingdom (Scotland);197;286;297;306;328;367;380;385;424;425;406;399;393;;9.36;13.52;13.94;14.28;15.19;16.89;17.39;17.47;19.09;19.06;18.21;17.89;
Europe;Southern Europe;Albania*;80;59;66;79;84;101;113;96;84;82;89;109;121;;7.41;5.46;6.09;7.22;7.62;9.10;10.11;8.50;7.33;7.05;7.53;9.07;9.93
Europe;Southern Europe;Andorra*;;;;;8;13;10;8;7;4;6;12;;;;;;;24.24;38.24;25.00;19.51;16.67;9.52;13.95;27.91;
Europe;Southern Europe;Bosnia and Herzegovina;;;;;;;;60;38;;56;60;86;;;;;;;;;3.84;2.42;;3.53;3.77;5.37
Europe;Southern Europe;Croatia;63;98;133;185;188;209;218;228;245;202;188;182;160;;3.40;5.29;7.17;9.96;10.12;11.27;11.77;12.32;13.28;10.98;10.23;9.92;8.74
Europe;Southern Europe;Greece;;;604;597;593;744;554;577;562;557;648;561;488;;;;12.97;12.79;12.68;15.89;11.82;12.30;11.98;11.88;13.81;11.96;10.41
Europe;Southern Europe;Italy;2,493;2,589;2,804;1,67;2,175;2,526;2,751;2,93;2,808;2,804;2,694;2,304;2,107;;9.98;10.29;11.07;6.55;8.47;9.77;10.57;11.19;10.69;10.65;10.22;8.74;7.98
Europe;Southern Europe;Kosovo under UNSCR 1244;;;;;;;;;46;48;57;59;42;;;;;;;;;;7.65;7.92;9.31;9.53;
Europe;Southern Europe;Malta*;11;15;15;18;28;29;28;34;35;47;44;37;39;;6.84;9.21;9.11;10.80;16.64;17.09;16.37;19.72;20.16;26.86;24.94;20.81;21.79
Europe;Southern Europe;Montenegro;15;7;15;17;16;18;39;59;37;53;19;31;35;;6.31;2.93;6.25;7.07;6.64;7.46;16.12;24.30;15.19;21.66;7.73;12.55;14.12
Europe;Southern Europe;Portugal;572;939;875;885;797;647;613;627;711;758;839;835;855;;12.96;21.16;19.62;19.78;17.76;14.38;13.59;13.87;15.69;16.69;18.44;18.33;18.73
Europe;Southern Europe;Serbia;;;;;308;321;402;427;423;240;402;360;357;;;;;;7.76;8.10;10.17;10.82;10.72;6.09;10.21;9.15;9.09
Europe;Southern Europe;Slovenia;27;34;47;53;60;59;64;53;57;70;64;89;81;;3.22;4.03;5.54;6.21;7.00;6.85;7.41;6.12;6.57;8.06;7.35;10.21;9.28
Europe;Southern Europe;Spain;4,302;4,57;4,763;5,109;5,592;5,95;6,076;5,652;5,157;5,068;4,925;4,874;4,623;;24.23;25.32;25.99;27.50;29.71;31.24;31.58;29.13;26.43;25.88;25.09;24.79;23.47
Europe;Southern Europe;The former Yugoslav Republic of Macedonia;30;31;42;39;;;55;55;50;;;;;;3.86;3.95;5.30;4.88;;;6.71;6.66;6.01;;;;
Europe;Western Europe;Austria;;;424;430;423;396;460;511;538;568;538;501;;;;;12.28;12.39;12.11;11.27;13.00;14.36;15.04;15.80;14.90;13.81;
Europe;Western Europe;Belgium;;;;;;;;;;;;;525;;;;;;;;;;;;;;11.47
Europe;Western Europe;France;;;;2,152;2,246;2,093;2,021;1,927;2,167;2,18;2,131;2,073;2,119;;;;;8.53;8.84;8.18;7.86;7.45;8.33;8.34;8.10;7.84;7.97
Europe;Western Europe;Germany;;;;;;3,93;3,857;3,845;3,927;3,943;3,797;3,639;3,609;;;;;;;11.01;10.80;10.77;11.01;11.06;10.65;10.21;10.13
Europe;Western Europe;Liechtenstein;;;5;18;;4;9;5;3;3;3;4;;;;;24.68;88.35;;19.36;43.31;23.86;14.20;14.08;14.02;18.65;
Europe;Western Europe;Luxembourg;;;;32;34;32;38;23;36;31;31;25;40;;;;;17.20;17.88;16.43;19.08;11.32;17.46;14.84;14.66;11.67;18.44
Europe;Western Europe;Monaco;3;6;7;11;8;4;2;3;6;7;5;;;;20.93;42.15;49.51;78.34;57.37;28.89;14.55;21.97;44.26;51.58;36.76;;
Europe;Western Europe;Netherlands;;;868;868;813;940;896;872;789;712;673;662;489;;;;13.39;13.33;12.41;14.26;13.51;13.07;11.76;10.56;9.95;9.75;7.18
Europe;Western Europe;Switzerland;289;357;327;305;280;298;345;319;301;306;347;315;355;;9.62;11.76;10.66;9.83;8.91;9.36;10.69;9.75;9.09;9.14;10.24;9.19;10.25
Oceania;Australia and New Zealand;Australia;1,198;1,277;;;1,984;1,957;2,125;2,228;2,028;2,199;2,349;2,591;2,876;;15.58;16.34;;;24.04;23.23;24.73;25.45;22.83;24.42;25.76;28.05;30.75
Oceania;Australia and New Zealand;New Zealand;;;455;441;426;418;484;527;494;491;421;553;599;;;;28.73;27.44;26.15;25.33;28.96;31.11;28.82;28.28;23.93;31.05;33.25
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Please note that when using the figures, any cross-national comparisons should be conducted with caution because of the differences that exist between the legal definitions of offences in countries, or the different methods of offence counting and recording.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jan 8, 2019, 2:32 PM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
