;;Assault at the national level, number of police-recorded offences ;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Definitions:;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;" ""Serious Assault"" means the intentional or reckless application of serious physical force inflicted upon the body of a person resulting in serious bodily injury. Serious physical force, at minimum, includes being shot, stabbed, cut, hit by an object or poisoned. ""Serious Assault"" should exclude the application of minor physical force (such as hitting, slapping or pushing), resulting in no injury or minor bodily injury. ""Sexual assault"", ""Threat"" and ""Assault leading to death"" should also be excluded.";;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;    ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data supplied by countries ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;may not exactly reflect the definition;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; provided by UNODC.;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data interpretation;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;: When using the figures, any cross-national comparison should be conducted with caution because of the differences that exist between the legal definitions of offences in countries, the different methods of offence counting and recording and differences in the share of criminal offences that are not reported to or detected by law enforcement authorities (i.e. the dark figure).;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Dowload full Dataset;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Count;;;;;;;;;;;;;;Rate per 100,000 population;;;;;;;;;;;;;
Americas;Central America;Costa Rica;;;;5,931;6,429;6,750;7,437;7,953;7,361;6,477;8,221;;;;;;;137.65;147.13;152.39;165.70;174.97;160.00;139.17;174.68;;;
Americas;Central America;El Salvador*;;;4,628;4,614;2,971;3,428;3,901;3,891;3,681;4,228;4,322;3,920;5,887;;;;77.82;77.32;49.63;57.09;64.79;64.44;60.79;69.63;70.97;64.18;96.09;
Americas;Central America;Guatemala;;6,443;6,095;6,055;6,238;6,960;7,603;7,452;6,237;6,086;6,011;5,971;;;;50.03;46.23;44.88;45.21;49.34;52.73;50.58;41.44;39.60;38.31;37.28;;
Americas;Central America;Honduras;;;;;;;;;3,645;2,027;1,732;;1,327;;;;;;;;;;47.83;26.20;22.07;;16.43;
Americas;Central America;Mexico*;;246,338;239,166;245,507;261,295;250,932;244,623;230,687;212,141;211,921;211,714;39,937;45,452;;;227.55;217.92;220.42;230.95;218.25;209.41;194.48;176.25;173.60;171.10;31.85;35.78;
Americas;Central America;Nicaragua;;;19,335;18,391;;;;18,345;;;;;;;;;359.43;337.44;;;;319.73;;;;;;
Americas;Central America;Panama;;;;6,055;6,450;6,739;6,572;6,060;5,784;5,461;4,236;4,063;2,843;;;;;179.22;187.59;192.62;184.64;167.38;157.09;145.87;111.31;105.05;72.36;
Americas;Northern America;Bermuda;522;435;;;;;702;617;559;552;528;438;572;;804.62;668.63;;;;;1,091.66;964.76;879.23;873.71;841.13;702.19;922.52;
Americas;Northern America;Canada;48,135;49,376;53,451;56,709;58,269;58,419;57,002;55,436;53,957;53,339;49,260;48,369;50,405;;152.34;154.69;165.71;173.89;176.67;175.10;168.91;162.44;156.40;152.97;139.82;135.91;140.25;
Americas;Northern America;United States of America;859,030;847,381;862,220;874,096;866,358;843,683;812,514;781,844;752,423;762,009;726,777;731,089;764,449;;295.19;288.69;291.15;292.48;287.20;277.10;264.46;252.31;240.86;242.06;229.17;228.86;237.57;
Americas;South America;Argentina;;;142,099;134,291;137,181;145,240;;;;;;178,611;181,321;;;;363.00;339.47;343.21;359.67;;;;;;415.57;417.63;
Americas;South America;Bolivia (Plurinational State of);;;6,026;5,405;6,441;6,987;7,229;8,451;6,692;7,426;;;;;;;66.04;58.22;68.22;72.78;74.08;85.21;66.40;72.53;;;;
Americas;South America;Brazil;;;;652,778;649,027;649,996;651,879;715,702;717,185;732,913;661,494;;;;;;;342.31;336.66;333.73;331.41;360.35;357.67;362.11;323.85;;;
Americas;South America;Chile;;;;20,992;21,727;23,275;23,816;22,259;22,963;19,813;18,228;17,451;15,966;;;;;128.95;131.98;139.82;141.51;130.82;133.50;113.94;103.71;98.25;88.96;
Americas;South America;Colombia;;32,534;30,415;46,529;47,957;36,043;55,124;53,140;62,185;82,181;82,931;82,232;86,897;;;76.15;70.27;106.14;108.07;80.27;121.37;115.73;134.00;175.30;175.17;172.06;180.18;
Americas;South America;Ecuador;7,084;7,967;7,756;6,575;;;4,078;4,505;6,309;8,242;8,560;7,430;;;53.30;58.97;56.47;47.07;;;27.76;30.16;41.57;53.45;54.66;46.72;;
Americas;South America;Guyana*;;;;;;;;11,182;;9,867;6,501;;9,269;;;;;;;;;1,484.28;;1,301.01;854.23;;1,208.34;
Americas;South America;Paraguay;;;2,235;995;1,048;2,115;2,071;1,947;2,012;2,024;837;779;685;;;;38.56;16.91;17.57;34.98;33.80;31.35;31.97;31.73;12.95;11.89;10.32;
Americas;South America;Peru;;15,020;14,699;15,827;54,265;54,356;55,291;19,053;20,717;25,022;26,163;24,806;24,778;;;55.07;53.24;56.63;191.80;189.78;190.65;64.86;69.61;82.97;85.60;80.09;78.97;
Americas;South America;Uruguay;;;;615;656;768;849;519;514;469;426;470;466;;;;;18.46;19.64;22.92;25.25;15.38;15.18;13.81;12.50;13.74;13.58;
Asia;Central Asia;Kazakhstan;;;;2,474;1,988;1,945;1,621;1,591;1,962;1,666;1,361;957;900;;;;;15.86;12.62;12.22;10.07;9.75;11.85;9.90;7.96;5.51;5.11;
