;;Theft at the national level, number of police-recorded offences;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Definitions:;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;" ""Theft” means unlawfully taking or obtaining of property with the intent to permanently withhold it from a person or organization without consent and without the use of force, threat of force or violence, coercion or deception. “Theft” excludes ""Burglary"", ""Robbery"", and ""Theft of a Motorized Land Vehicle"", which are recorded separately.";;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;    ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data supplied by countries ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;may not exactly reflect the definition;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; provided by UNODC.;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;   ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;; ;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Data interpretation;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;: When using the figures, any cross-national comparison should be conducted with caution because of the differences that exist between the legal definitions of offences in countries, the different methods of offence counting and recording and differences in the share of criminal offences that are not reported to or detected by law enforcement authorities (i.e. the dark figure).;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Dowload full Dataset;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Count;;;;;;;;;;;;;;Rate per 100,000 population;;;;;;;;;;;;;
Asia;Central Asia;Kazakhstan;;;63,141;59,338;51,497;52,671;48,961;59,988;121,617;178,461;210,204;207,002;208,907;;;;408.63;380.30;326.86;330.93;304.14;367.78;734.65;1,060.91;1,229.30;1,191.61;1,185.27;
Asia;Central Asia;Kyrgyzstan*;14,383;12,101;12,335;10,967;11,185;10,963;10,936;9,886;12,008;10,848;9,975;9,029;9,894;;284.76;238.33;241.13;212.27;213.91;206.81;203.26;180.91;216.21;192.06;173.61;154.51;166.57;
Asia;Central Asia;Tajikistan;;3,331;3,558;3,156;3,734;3,233;3,465;3,559;3,669;;;;;;;49.97;52.28;45.41;52.60;44.57;46.73;46.94;47.32;;;;;
Asia;Central Asia;Turkmenistan;;;1,662;1,431;;;;;;;;;;;;;35.01;29.80;;;;;;;;;;
Asia;Eastern Asia;China, Hong Kong Special Administrative Region;40,887;37,500;35,213;37,089;36,762;35,230;34,554;34,343;35,026;33,664;31,598;;;;596.86;548.11;514.62;540.99;534.44;509.81;497.23;491.07;497.23;474.02;441.07;;;
Asia;Eastern Asia;China, Macao Special Administrative Region*;;;;;;2,870;2,915;2,812;3,250;2,970;3,006;2,703;2,647;;;;;;;565.77;559.07;525.98;594.50;532.48;529.17;467.72;450.47;
Asia;Eastern Asia;Japan;;1,061,257;923,309;811,250;744,066;720,609;658,739;618,088;582,767;546,088;497,676;451,648;;;;837.13;727.14;638.09;584.73;565.99;517.30;485.46;457.96;429.52;391.92;356.20;;
Asia;Eastern Asia;Mongolia;8,782;7,861;6,683;6,657;7,927;6,609;6,376;5,777;5,276;6,266;7,884;8,424;9,169;;355.68;314.87;264.52;260.19;305.73;251.32;238.84;212.96;191.22;223.12;275.74;289.50;309.85;
Asia;Eastern Asia;Republic of Korea;187,352;155,311;188,780;192,555;212,342;223,207;256,418;269,410;281,359;290,055;288,343;266,222;;;398.25;328.21;396.55;401.98;440.50;460.13;525.37;548.81;570.05;584.69;578.46;531.65;;
Asia;South-Eastern Asia;Brunei Darussalam;898;1,052;1,202;1,136;;;;;;;;;;;256.90;295.75;332.15;308.57;;;;;;;;;;
Asia;South-Eastern Asia;Indonesia;;;;;;23,518;25,356;24,456;26,742;25,036;25,593;24,538;26,298;;;;;;;9.99;10.63;10.12;10.92;10.09;10.19;9.64;10.21;
Asia;South-Eastern Asia;Malaysia;;;34,317;37,128;;;;;;;;;;;;;133.03;141.37;;;;;;;;;;
Asia;South-Eastern Asia;Myanmar;;;;;;;1,898;1,723;1,802;2,316;2,538;2,964;2,925;;;;;;;;3.69;3.33;3.46;4.41;4.79;5.55;5.43;
Asia;South-Eastern Asia;Philippines*;9,801;10,739;11,167;9,985;8,281;8,273;101,442;72,947;56,349;43,606;124,168;112,857;;;11.81;12.69;12.96;11.40;9.31;9.16;110.69;78.40;59.63;45.41;127.26;113.84;;
Asia;South-Eastern Asia;Singapore;15,086;16,724;21,168;19,073;18,068;18,360;18,998;18,274;17,251;17,462;16,124;15,868;14,905;;354.58;382.24;470.87;413.32;381.76;378.58;382.63;359.80;332.35;329.50;298.32;288.16;265.98;
Asia;South-Eastern Asia;Thailand;;;60,881;63,649;62,000;57,452;50,412;54,330;45,030;45,183;43,654;39,898;39,371;;;;92.43;96.18;93.44;86.45;75.75;81.46;67.31;67.27;64.72;58.91;57.93;
Asia;Southern Asia;Bangladesh;;;12,540;12,989;;;;;;;;;;;;;8.77;8.97;;;;;;;;;;
Asia;Southern Asia;Bhutan;;;;;;;348;489;494;494;577;532;;;;;;;;;49.16;67.89;67.46;66.42;76.46;69.54;;
Asia;Southern Asia;India;;273,045;273,111;274,354;285,043;316,761;324,195;330,312;340,800;337,407;372,622;;;;;24.24;23.87;23.61;24.16;26.46;26.70;26.83;27.32;26.70;29.12;;;
Asia;Southern Asia;Iran (Islamic Republic of);104,746;109,839;;;;;;;;;;;;;152.86;158.45;;;;;;;;;;;;
Asia;Southern Asia;Maldives;;;;;;3,926;4,008;4,001;4,734;6,571;6,683;;;;;;;;;1,222.95;1,226.76;1,203.04;1,398.04;1,905.65;1,903.39;;;
Asia;Southern Asia;Nepal;;;513;540;;;;;;;;;;;;;2.01;2.09;;;;;;;;;;
Asia;Southern Asia;Sri Lanka;23,398;26,307;;;;13,211;11,745;12,681;11,835;11,704;11,449;;;;121.76;135.78;;;;66.22;58.49;62.77;58.26;57.31;55.79;;;
